Order_ID,Product_ID,Quantity,L,W
1380,11,4,25,17
1380,12,12,24,16
1380,13,6,25,16
1380,14,4,35,23
1380,15,6,35,23
1380,16,2,35,23
1380,17,2,46,15
1380,18,2,40,26
1380,19,1,40,26
1380,20,3,40,26
1382,0,14,29,17
1382,1,2,26,17
1382,2,8,28,18
1382,3,6,28,18
1382,4,6,26,17
1382,5,2,35,23
1382,6,4,35,23
1382,7,2,35,23
1382,8,2,35,23
1382,9,6,35,23
1382,10,3,35,23
1382,11,2,35,23
1382,12,4,35,23
1382,13,2,35,23
1382,14,8,35,23
1382,15,3,35,23
1382,16,3,35,23
1382,17,2,35,23
1382,18,2,39,26
1383,0,4,39,26
1383,1,4,39,26
1383,2,2,39,26
1383,3,12,28,18
1383,4,12,28,18
1383,5,10,25,16
1383,6,12,25,16
1383,7,2,40,26
1383,8,2,40,26
1384,0,4,39,26
1384,1,2,39,26
1384,2,1,39,26
1384,3,1,39,26
1384,4,2,39,26
1384,5,6,29,23
1384,6,1,38,25
1384,7,1,38,25
1384,8,1,38,25
1384,9,1,38,25
1384,10,1,38,25
1384,11,10,28,18
1384,12,10,28,18
1384,13,2,25,17
1384,14,16,25,16
1384,15,6,25,16
1384,16,3,35,23
1384,17,1,35,23
1384,18,2,35,23
1384,19,4,35,23
1384,20,4,33,22
1384,21,4,18,18
1385,0,1,39,26
1385,1,1,39,26
1385,2,1,39,26
1385,3,1,39,26
1385,4,1,39,26
1385,5,1,39,26
1385,6,10,33,21
1385,7,4,33,21
1385,8,2,33,21
1385,9,6,26,17
1385,10,2,26,17
1385,11,2,35,23
1385,12,2,35,23
1385,13,2,35,23
1385,14,2,35,23
1385,15,2,35,23
1385,16,2,35,23
1385,17,4,35,23
1385,18,2,35,23
1385,19,2,35,23
1385,20,1,32,21
1386,0,12,39,26
1386,1,2,39,26
1386,2,1,39,26
1386,3,1,39,26
1386,4,2,39,26
1386,5,2,39,26
1386,6,1,39,26
1386,7,2,39,26
1386,8,2,39,26
1386,9,1,34,22
1386,10,1,32,21
1386,11,2,32,21
1386,12,1,32,21
1386,13,8,29,23
1386,14,5,29,23
1386,15,12,29,23
1386,16,1,40,27
1386,17,1,40,27
1386,18,1,40,27
1386,19,1,40,27
1386,20,1,40,27
1386,21,4,40,27
1386,22,1,40,27
1386,23,1,40,27
1386,24,13,35,23
1386,25,13,35,23
1386,26,1,35,23
1386,27,2,35,23
1386,28,2,30,21
1387,0,2,34,22
1387,1,1,38,25
1387,2,2,38,25
1387,3,1,38,25
1387,4,4,25,17
1387,5,2,25,17
1387,6,1,25,17
1387,7,8,25,16
1387,8,10,25,16
1387,9,6,24,16
1387,10,2,25,16
1387,11,1,35,23
1387,12,5,35,23
1387,13,1,35,23
1387,14,2,33,22
1387,15,2,33,22
1387,16,1,46,15
1387,17,4,46,15
1387,18,1,46,15
1387,19,1,39,26
1388,0,2,39,26
1388,1,1,39,26
1388,2,1,39,26
1388,3,1,39,26
1388,4,1,39,26
1388,5,2,39,26
1388,6,1,39,26
1388,7,2,33,21
1388,8,1,32,21
1388,9,1,40,27
1388,10,1,40,27
1388,11,1,40,27
1388,12,1,40,27
1388,13,1,38,25
1388,14,1,38,25
1388,15,1,38,25
1388,16,4,28,18
1388,17,8,28,18
1388,18,10,25,16
1388,19,6,25,16
1388,20,1,35,23
1388,21,1,35,23
1388,22,4,18,18
1388,23,2,18,18
1388,24,2,18,18
1388,25,2,18,18
1388,26,4,18,18
1389,0,1,39,26
1389,1,1,39,26
1389,2,1,39,26
1389,3,1,39,26
1389,4,1,39,26
1389,5,1,39,26
1389,6,1,34,22
1389,7,8,33,21
1389,8,4,33,21
1389,9,1,32,21
1389,10,1,32,21
1389,11,3,32,21
1389,12,1,40,27
1389,13,1,40,27
1389,14,1,40,27
1389,15,4,28,18
1389,16,4,26,17
1389,17,4,28,18
1389,18,12,28,18
1389,19,2,35,23
1389,20,1,35,23
1389,21,2,35,23
1389,22,6,33,22
1389,23,1,46,15
1389,24,1,46,15
1390,0,2,39,26
1390,1,4,33,21
1390,2,1,40,27
1390,3,1,40,27
1390,4,6,40,27
1390,5,2,40,27
1390,6,1,40,27
1390,7,1,40,27
1390,8,1,40,27
1390,9,2,40,27
1390,10,1,40,27
1390,11,2,46,31
1390,12,4,40,26
1390,13,2,40,26
1390,14,2,40,26
1390,15,2,40,26
1390,16,2,20,13
1391,0,20,39,29
1391,1,12,39,26
1391,2,24,39,26
1391,3,16,32,21
1392,0,4,29,19
1392,1,6,29,19
1392,2,10,29,19
1392,3,6,39,29
1392,4,4,39,29
1392,5,10,29,17
1392,6,1,32,21
1392,7,6,32,21
1392,8,8,32,21
1392,9,2,32,21
1392,10,2,32,21
1392,11,4,32,21
1392,12,2,32,21
1392,13,2,32,21
1392,14,4,32,21
1392,15,2,32,21
1392,16,2,32,21
1392,17,1,40,27
1392,18,1,40,27
1392,19,2,40,27
1392,20,2,40,27
1392,21,2,40,27
1392,22,2,40,27
1392,23,6,25,17
1392,24,4,40,26
1392,25,1,40,26
1392,26,4,40,26
1392,27,4,40,26
1392,28,1,27,20
1392,29,1,27,20
1392,30,1,27,20
1393,0,3,39,26
1393,1,3,39,26
1393,2,3,39,26
1393,3,1,39,26
1393,4,2,39,26
1393,5,3,39,26
1393,6,2,39,26
1393,7,3,39,26
1393,8,8,39,26
1393,9,2,39,26
1393,10,1,40,27
1393,11,4,40,27
1393,12,1,40,27
1393,13,1,40,27
1393,14,1,40,27
1393,15,1,40,27
1393,16,1,40,27
1393,17,4,40,27
1393,18,1,40,27
1393,19,1,40,27
1393,20,2,40,27
1393,21,1,39,26
1394,0,1,32,21
1394,1,4,29,23
1394,2,1,29,23
1394,3,8,29,23
1394,4,8,28,18
1394,5,1,35,23
1394,6,3,35,23
1394,7,2,35,23
1394,8,2,35,23
1394,9,2,35,23
1394,10,2,35,23
1394,11,7,35,23
1394,12,2,35,23
1394,13,9,35,23
1394,14,1,46,31
1396,0,4,29,19
1396,1,2,39,26
1396,2,6,39,26
1396,3,2,39,26
1396,4,1,39,26
1396,5,1,39,26
1396,6,1,39,26
1396,7,1,39,26
1396,8,6,39,26
1396,9,1,39,26
1396,10,2,33,21
1396,11,2,25,17
1396,12,6,35,23
1396,13,2,35,23
1396,14,1,35,23
1396,15,2,35,23
1396,16,1,35,23
1396,17,2,35,23
1396,18,1,46,31
1397,0,6,35,23
1397,1,3,35,23
1397,2,2,35,23
1397,3,6,35,23
1398,0,1,40,27
1398,1,1,40,27
1398,2,1,40,27
1398,3,1,40,27
1398,4,6,28,18
1398,5,4,28,18
1398,6,4,28,18
1398,7,4,26,17
1398,8,4,26,17
1398,9,6,25,16
1398,10,4,18,18
1398,11,4,18,18
1398,12,2,18,18
1399,0,1,39,26
1399,1,4,39,26
1399,2,1,39,26
1399,3,1,39,26
1399,4,5,39,26
1399,5,1,39,26
1399,6,1,39,26
1399,7,1,39,26
1399,8,1,39,26
1399,9,1,34,22
1399,10,2,32,21
1399,11,1,32,21
1399,12,1,40,27
1399,13,1,40,27
1399,14,1,40,27
1399,15,1,40,27
1399,16,1,38,25
1399,17,1,38,25
1399,18,1,28,18
1399,19,4,28,18
1399,20,1,28,18
1399,21,7,28,18
1399,22,3,35,23
1399,23,1,35,23
1399,24,1,35,23
1399,25,2,35,23
1399,26,5,35,23
1399,27,1,18,18
1399,28,2,18,18
1399,29,1,39,26
1400,0,6,39,26
1400,1,1,39,26
1400,2,3,39,26
1400,3,2,39,26
1400,4,1,39,26
1400,5,3,39,26
1400,6,6,39,26
1400,7,1,39,26
1400,8,2,39,26
1400,9,1,39,26
1400,10,2,39,26
1400,11,10,33,21
1400,12,4,33,21
1400,13,1,40,27
1400,14,1,40,27
1400,15,1,40,27
1400,16,1,40,27
1400,17,1,40,27
1400,18,1,40,27
1400,19,1,38,25
1400,20,1,38,25
1400,21,1,38,25
1400,22,3,25,17
1400,23,4,33,22
1400,24,2,33,22
1400,25,4,18,18
1400,26,10,18,18
1401,0,1,39,26
1401,1,8,39,26
1401,2,1,39,26
1401,3,4,39,26
1401,4,2,39,26
1401,5,1,39,26
1401,6,2,39,26
1401,7,2,39,26
1401,8,3,39,26
1401,9,1,39,26
1401,10,2,39,26
1401,11,1,39,26
1401,12,24,25,16
1401,13,6,24,16
1401,14,2,46,31
1401,15,2,18,18
1401,16,2,18,18
1401,17,2,18,18
1401,18,6,18,18
1402,0,1,32,21
1402,1,1,32,21
1402,2,1,40,27
1402,3,1,40,27
1402,4,1,40,27
1402,5,1,40,27
1402,6,1,40,27
1402,7,1,38,25
1402,8,14,28,18
1402,9,16,28,18
1402,10,1,35,23
1402,11,1,35,23
1402,12,1,35,23
1402,13,3,35,23
1402,14,6,35,23
1402,15,1,35,23
1402,16,1,35,23
1402,17,2,33,22
1402,18,2,18,18
1402,19,2,18,18
1402,20,2,18,18
1403,0,2,39,26
1403,1,2,39,26
1403,2,4,39,26
1403,3,4,39,26
1403,4,2,39,26
1403,5,4,39,26
1403,6,2,39,26
1403,7,2,39,26
1403,8,2,39,26
1403,9,2,35,23
1403,10,6,35,23
1403,11,2,35,23
1403,12,2,35,23
1403,13,4,35,23
1403,14,4,35,23
1403,15,4,32,21
1403,16,4,32,21
1404,0,2,39,26
1404,1,6,39,26
1404,2,1,39,26
1404,3,1,39,26
1404,4,1,39,26
1404,5,1,39,26
1404,6,2,39,26
1404,7,4,33,21
1404,8,1,33,21
1404,9,1,40,27
1404,10,1,40,27
1404,11,1,38,25
1404,12,6,26,17
1404,13,4,26,17
1404,14,2,25,17
1404,15,5,25,16
1404,16,1,25,16
1404,17,4,24,16
1404,18,6,35,23
1404,19,2,35,23
1404,20,4,35,23
1404,21,1,35,23
1404,22,1,35,23
1404,23,2,33,22
1404,24,4,18,18
1404,25,1,46,15
1404,26,2,46,15
1404,27,1,40,26
1404,28,1,40,26
1405,0,5,37,25
1405,1,1,39,26
1405,2,1,39,26
1405,3,1,39,26
1405,4,2,39,26
1405,5,1,32,21
1405,6,1,32,21
1405,7,2,32,21
1405,8,6,35,23
1405,9,5,35,23
1405,10,3,35,23
1405,11,2,33,22
1405,12,1,33,22
1405,13,3,33,22
1405,14,4,18,18
1405,15,1,46,15
1405,16,1,46,15
1405,17,1,46,15
1405,18,4,46,15
1406,0,1,29,17
1406,1,15,29,17
1406,2,1,39,26
1406,3,4,39,26
1406,4,2,39,26
1406,5,2,39,26
1406,6,1,34,22
1406,7,1,34,22
1406,8,1,38,25
1406,9,1,38,25
1406,10,2,38,25
1406,11,2,38,25
1406,12,12,25,16
1406,13,8,25,16
1406,14,2,18,18
1406,15,2,18,18
1406,16,10,18,18
1406,17,2,18,18
1406,18,1,40,26
1406,19,1,40,26
1407,0,2,29,19
1407,1,2,29,19
1407,2,1,39,26
1407,3,1,39,26
1407,4,1,39,26
1407,5,1,39,26
1407,6,4,39,26
1407,7,1,39,26
1407,8,1,39,26
1407,9,1,39,26
1407,10,1,39,26
1407,11,2,39,26
1407,12,2,39,26
1407,13,1,34,22
1407,14,1,34,22
1407,15,2,32,21
1407,16,1,32,21
1407,17,4,25,17
1407,18,3,25,17
1407,19,1,25,17
1407,20,6,25,17
1407,21,6,33,22
1407,22,2,33,22
1407,23,1,46,31
1408,0,1,39,26
1408,1,1,39,26
1408,2,2,39,26
1408,3,1,39,26
1408,4,2,39,26
1408,5,1,39,26
1408,6,2,32,21
1408,7,2,32,21
1408,8,1,40,27
1408,9,1,40,27
1408,10,1,40,27
1408,11,1,40,27
1408,12,1,40,27
1408,13,1,40,27
1408,14,1,40,27
1408,15,1,40,27
1408,16,1,38,25
1408,17,1,38,25
1408,18,1,38,25
1408,19,2,25,16
1408,20,1,35,23
1408,21,2,35,23
1408,22,2,35,23
1408,23,2,35,23
1408,24,1,35,23
1408,25,1,35,23
1408,26,1,35,23
1408,27,4,18,18
1408,28,1,40,26
1408,29,1,40,26
1408,30,1,40,26
1408,31,1,40,26
1408,32,1,40,26
1409,0,1,33,21
1409,1,1,32,21
1409,2,1,32,21
1409,3,2,32,21
1409,4,1,32,21
1409,5,1,40,27
1409,6,1,40,27
1409,7,1,40,27
1409,8,1,40,27
1409,9,2,40,27
1409,10,2,40,27
1409,11,1,40,27
1409,12,1,40,27
1409,13,1,38,25
1409,14,12,28,18
1409,15,6,28,18
1409,16,2,26,17
1409,17,2,26,17
1409,18,4,28,18
1409,19,5,25,16
1409,20,1,25,16
1409,21,4,25,16
1409,22,2,24,16
1409,23,6,35,23
1409,24,1,35,23
1409,25,1,35,23
1409,26,1,35,23
1409,27,2,35,23
1409,28,1,35,23
1409,29,3,35,23
1409,30,2,33,22
1409,31,1,46,15
1409,32,2,39,26
1410,0,12,39,26
1410,1,24,39,26
1410,2,12,39,26
1410,3,24,39,26
1411,0,1,40,27
1411,1,1,40,27
1411,2,1,40,27
1411,3,1,40,27
1411,4,1,38,25
1411,5,3,38,25
1411,6,1,38,25
1411,7,1,38,25
1411,8,1,38,25
1411,9,2,28,18
1411,10,2,26,17
1411,11,4,28,18
1411,12,2,25,17
1411,13,4,25,16
1411,14,4,25,16
1411,15,2,18,18
1411,16,2,40,26
1411,17,2,40,26
1411,18,1,40,26
1411,19,1,40,26
1411,20,2,40,26
1412,0,2,39,29
1412,1,2,39,29
1412,2,4,28,18
1412,3,6,28,18
1412,4,6,26,17
1412,5,10,18,18
1412,6,6,18,18
1412,7,6,18,18
1412,8,4,18,18
1412,9,2,18,18
1412,10,6,46,15
1412,11,2,46,15
1413,0,2,29,19
1413,1,2,29,19
1413,2,4,40,27
1413,3,1,40,27
1413,4,1,38,25
1413,5,1,38,25
1413,6,1,38,25
1413,7,1,38,25
1413,8,12,28,18
1413,9,4,28,18
1413,10,6,25,17
1413,11,2,25,17
1413,12,6,25,17
1413,13,6,18,18
1413,14,4,18,18
1413,15,8,18,18
1413,16,4,18,18
1413,17,1,39,26
1414,0,2,37,25
1414,1,10,34,22
1414,2,5,34,22
1414,3,2,32,21
1414,4,5,40,27
1415,0,2,33,21
1415,1,2,33,21
1415,2,3,33,21
1415,3,1,32,21
1415,4,1,32,21
1415,5,1,32,21
1415,6,1,32,21
1415,7,1,32,21
1415,8,1,40,27
1415,9,1,40,27
1415,10,1,40,27
1415,11,1,40,27
1415,12,1,40,27
1415,13,4,26,17
1415,14,2,28,18
1415,15,4,26,17
1415,16,6,28,18
1415,17,2,28,18
1415,18,8,28,18
1415,19,2,25,17
1415,20,1,35,23
1415,21,1,35,23
1415,22,1,35,23
1415,23,1,35,23
1415,24,2,35,23
1415,25,7,35,23
1415,26,7,35,23
1415,27,1,35,23
1415,28,1,35,23
1415,29,1,35,23
1415,30,2,35,23
1415,31,2,33,22
1415,32,1,46,15
1415,33,1,40,26
1415,34,1,40,26
1415,35,1,40,26
1416,0,2,39,26
1416,1,1,39,26
1416,2,2,39,26
1416,3,1,39,26
1416,4,6,39,26
1416,5,1,39,26
1416,6,6,39,26
1416,7,2,39,26
1416,8,2,39,26
1416,9,1,39,26
1416,10,2,39,26
1416,11,2,39,26
1416,12,1,39,26
1416,13,2,38,25
1416,14,1,38,25
1416,15,1,38,25
1416,16,10,28,18
1416,17,1,25,17
1416,18,2,25,17
1416,19,4,24,16
1416,20,4,25,16
1416,21,16,25,16
1416,22,16,25,16
1417,0,7,39,26
1417,1,1,39,26
1417,2,1,39,26
1417,3,1,39,26
1417,4,1,39,26
1417,5,2,39,26
1417,6,1,39,26
1417,7,1,39,26
1417,8,1,39,26
1417,9,1,33,21
1417,10,2,33,21
1417,11,1,33,21
1417,12,1,32,21
1417,13,1,32,21
1417,14,2,29,23
1417,15,1,40,27
1417,16,1,38,25
1417,17,1,38,25
1417,18,1,38,25
1417,19,2,26,17
1417,20,2,28,18
1417,21,2,25,16
1417,22,2,25,16
1417,23,1,35,23
1417,24,1,35,23
1417,25,2,35,23
1417,26,2,35,23
1417,27,1,35,23
1417,28,2,35,23
1417,29,1,33,22
1417,30,2,18,18
1417,31,2,18,18
1417,32,6,18,18
1417,33,1,40,26
1417,34,1,39,26
1418,0,6,39,26
1418,1,6,39,26
1418,2,5,35,23
1418,3,2,35,23
1418,4,1,35,23
1418,5,4,35,23
1418,6,2,35,23
1418,7,5,35,23
1418,8,1,35,23
1419,0,5,29,19
1419,1,5,39,26
1419,2,3,39,26
1419,3,8,39,26
1419,4,5,39,26
1419,5,10,28,18
1419,6,6,28,18
1420,0,1,40,27
1420,1,1,40,27
1420,2,1,40,27
1420,3,1,40,27
1420,4,1,40,27
1420,5,3,40,27
1420,6,1,38,25
1420,7,2,38,25
1420,8,14,25,16
1420,9,14,25,16
1420,10,4,35,23
1420,11,1,35,23
1420,12,4,35,23
1421,0,4,39,26
1421,1,1,39,26
1421,2,1,39,26
1421,3,4,39,26
1421,4,2,39,26
1421,5,1,39,26
1421,6,2,39,26
1421,7,2,39,26
1421,8,2,33,21
1421,9,6,33,21
1421,10,1,32,21
1421,11,2,32,21
1421,12,2,29,23
1421,13,2,29,23
1421,14,1,40,27
1421,15,1,40,27
1421,16,1,40,27
1421,17,1,38,25
1421,18,1,38,25
1421,19,2,28,18
1421,20,6,28,18
1421,21,8,28,18
1421,22,2,35,23
1421,23,6,35,23
1421,24,6,33,22
1421,25,4,33,22
1421,26,2,18,18
1421,27,1,39,26
1422,0,2,34,22
1422,1,4,32,21
1422,2,2,32,21
1422,3,10,29,23
1422,4,1,29,23
1422,5,3,40,27
1422,6,3,40,27
1422,7,1,40,27
1422,8,1,40,27
1422,9,2,40,27
1422,10,1,40,27
1422,11,1,38,25
1422,12,2,35,23
1422,13,3,35,23
1422,14,8,35,23
1422,15,2,32,21
1423,0,4,30,20
1423,1,4,29,19
1423,2,2,28,18
1423,3,2,28,18
1423,4,4,26,17
1423,5,10,26,17
1423,6,6,26,17
1423,7,4,18,18
1423,8,4,18,18
1423,9,4,18,18
1423,10,16,18,18
1424,0,5,32,21
1424,1,10,32,21
1424,2,10,32,21
1424,3,4,35,23
1424,4,8,35,23
1424,5,6,35,23
1424,6,3,35,23
1424,7,2,35,23
1424,8,2,35,23
1424,9,6,35,23
1424,10,6,35,23
1424,11,1,40,26
1425,0,10,29,17
1425,1,2,29,17
1425,2,6,29,17
1425,3,1,39,26
1425,4,1,39,26
1425,5,2,39,26
1425,6,1,39,26
1425,7,2,39,26
1425,8,4,32,21
1425,9,1,40,27
1425,10,1,40,27
1425,11,1,40,27
1425,12,1,38,25
1425,13,8,28,18
1425,14,2,28,18
1425,15,4,26,17
1425,16,2,26,17
1425,17,2,24,16
1425,18,2,25,16
1425,19,2,25,16
1425,20,2,35,23
1425,21,1,35,23
1425,22,1,35,23
1425,23,1,35,23
1425,24,4,35,23
1425,25,4,35,23
1425,26,2,33,22
1425,27,1,46,15
1426,0,4,32,21
1426,1,4,32,21
1426,2,5,32,21
1426,3,1,32,21
1426,4,1,40,27
1426,5,1,40,27
1426,6,1,40,27
1426,7,1,40,27
1426,8,4,38,25
1426,9,1,38,25
1426,10,2,38,25
1426,11,1,38,25
1426,12,1,38,25
1426,13,2,26,17
1426,14,4,25,17
1426,15,4,25,16
1426,16,18,18,18
1426,17,6,18,18
1427,0,4,29,19
1427,1,2,32,21
1427,2,6,28,18
1427,3,1,25,16
1427,4,11,25,16
1427,5,2,25,16
1427,6,8,25,16
1427,7,4,33,22
1427,8,8,33,22
1428,0,6,29,19
1428,1,4,32,21
1428,2,1,40,27
1428,3,1,40,27
1428,4,1,40,27
1428,5,1,40,27
1428,6,1,40,27
1428,7,1,40,27
1428,8,2,40,27
1428,9,1,40,27
1428,10,1,40,27
1428,11,3,38,25
1428,12,1,38,25
1428,13,4,35,23
1428,14,6,35,23
1428,15,4,35,23
1428,16,4,35,23
1428,17,4,35,23
1428,18,8,35,23
1428,19,9,40,26
1429,0,1,39,26
1429,1,1,39,26
1429,2,1,39,26
1429,3,3,33,21
1429,4,1,33,21
1429,5,2,33,21
1429,6,4,29,23
1429,7,1,40,27
1429,8,1,40,27
1429,9,1,40,27
1429,10,1,40,27
1429,11,1,40,27
1429,12,1,38,25
1429,13,1,38,25
1429,14,4,25,16
1429,15,4,25,16
1429,16,1,33,22
1429,17,2,33,22
1429,18,2,18,18
1429,19,2,18,18
1429,20,4,18,18
1429,21,2,18,18
1429,22,2,18,18
1429,23,1,40,26
1429,24,1,40,26
1429,25,1,26,19
1429,26,1,26,19
1430,0,6,39,26
1430,1,2,39,26
1430,2,1,39,26
1430,3,1,39,26
1430,4,1,39,26
1430,5,1,39,26
1430,6,2,39,26
1430,7,2,39,26
1430,8,2,39,26
1430,9,1,39,26
1430,10,2,39,26
1430,11,4,39,26
1430,12,1,34,22
1430,13,1,34,22
1430,14,2,32,21
1430,15,1,32,21
1430,16,1,32,21
1430,17,1,32,21
1430,18,2,32,21
1430,19,4,24,16
1430,20,4,35,23
1430,21,5,35,23
1430,22,1,35,23
1430,23,1,35,23
1430,24,1,46,15
1431,0,1,39,26
1431,1,5,39,26
1431,2,4,39,26
1431,3,1,39,26
1431,4,1,39,26
1431,5,1,39,26
1431,6,1,39,26
1431,7,1,39,26
1431,8,2,34,22
1431,9,1,34,22
1431,10,1,33,21
1431,11,1,33,21
1431,12,1,32,21
1431,13,1,40,27
1431,14,1,40,27
1431,15,1,38,25
1431,16,1,38,25
1431,17,1,38,25
1431,18,4,26,17
1431,19,2,25,16
1431,20,1,35,23
1431,21,1,35,23
1431,22,1,35,23
1431,23,2,35,23
1431,24,2,18,18
1431,25,1,40,26
1432,0,6,29,23
1432,1,10,29,23
1432,2,2,35,23
1432,3,4,35,23
1432,4,2,35,23
1432,5,1,35,23
1432,6,6,35,23
1432,7,1,35,23
1432,8,2,35,23
1432,9,1,35,23
1432,10,4,18,18
1432,11,6,18,18
1433,0,4,29,19
1433,1,8,39,26
1433,2,4,39,26
1433,3,1,39,26
1433,4,1,39,26
1433,5,1,39,26
1433,6,4,39,26
1433,7,2,39,26
1433,8,2,39,26
1433,9,1,39,26
1433,10,1,39,26
1433,11,1,39,26
1434,0,2,39,26
1434,1,2,39,26
1434,2,2,39,26
1434,3,4,39,26
1434,4,4,39,26
1434,5,2,39,26
1434,6,4,39,26
1434,7,6,33,21
1434,8,4,33,21
1434,9,1,32,21
1434,10,1,40,27
1434,11,2,38,25
1434,12,2,35,23
1434,13,1,35,23
1434,14,6,35,23
1434,15,1,35,23
1434,16,1,46,31
1434,17,1,46,15
1434,18,1,46,15
1434,19,1,46,15
1434,20,1,46,15
1434,21,1,40,26
1434,22,1,40,26
1434,23,1,40,26
1434,24,1,40,26
1435,0,2,39,26
1435,1,2,39,26
1435,2,2,39,26
1435,3,2,39,26
1435,4,1,34,22
1435,5,4,33,21
1435,6,2,32,21
1435,7,2,32,21
1435,8,1,32,21
1435,9,2,28,18
1435,10,8,28,18
1435,11,2,25,17
1435,12,2,25,17
1435,13,4,25,16
1435,14,4,25,16
1435,15,1,35,23
1435,16,1,35,23
1435,17,2,35,23
1435,18,1,35,23
1435,19,1,35,23
1435,20,1,35,23
1435,21,1,35,23
1435,22,2,35,23
1435,23,3,35,23
1435,24,2,33,22
1435,25,2,18,18
1435,26,1,46,15
1435,27,1,40,26
1435,28,1,40,26
1435,29,1,39,26
1436,0,7,39,26
1436,1,1,39,26
1436,2,7,39,26
1436,3,3,39,26
1436,4,3,39,26
1436,5,2,34,22
1436,6,3,34,22
1436,7,3,38,25
1436,8,2,38,25
1436,9,2,38,25
1436,10,1,21,19
1436,11,1,21,19
1436,12,3,24,14
1436,13,1,23,19
1437,0,1,34,22
1437,1,6,33,21
1437,2,17,29,23
1437,3,51,29,23
1437,4,1,40,27
1437,5,4,28,18
1437,6,22,28,18
1437,7,4,28,18
1437,8,2,24,16
1437,9,2,46,31
1437,10,1,32,21
1438,0,6,29,19
1438,1,4,39,29
1438,2,2,39,26
1438,3,2,39,26
1438,4,3,39,26
1438,5,8,33,21
1438,6,2,32,21
1438,7,2,32,21
1438,8,2,32,21
1438,9,1,40,27
1438,10,1,40,27
1438,11,1,38,25
1438,12,2,38,25
1438,13,2,25,17
1438,14,4,25,16
1438,15,6,35,23
1438,16,7,35,23
1438,17,2,35,23
1438,18,4,46,15
1438,19,2,46,15
1438,20,1,39,26
1439,0,1,40,27
1439,1,1,40,27
1439,2,2,40,27
1439,3,1,40,27
1439,4,2,40,27
1439,5,2,40,27
1439,6,1,40,27
1439,7,2,40,27
1439,8,2,38,25
1439,9,1,38,25
1439,10,1,38,25
1439,11,4,28,18
1439,12,6,25,16
1439,13,1,35,23
1439,14,2,35,23
1439,15,5,35,23
1439,16,4,35,23
1439,17,2,35,23
1439,18,4,18,18
1439,19,10,18,18
1439,20,12,18,18
1439,21,6,18,18
1439,22,2,20,13
1439,23,2,20,13
1440,0,1,39,26
1440,1,2,39,26
1440,2,1,39,26
1440,3,1,39,26
1440,4,1,39,26
1440,5,1,39,26
1440,6,4,33,21
1440,7,2,33,21
1440,8,1,32,21
1440,9,1,32,21
1440,10,1,40,27
1440,11,1,38,25
1440,12,2,28,18
1440,13,2,28,18
1440,14,6,28,18
1440,15,2,25,17
1440,16,10,25,16
1440,17,4,24,16
1440,18,2,35,23
1440,19,6,35,23
1440,20,2,35,23
1440,21,4,18,18
1440,22,2,18,18
1440,23,2,18,18
1440,24,2,46,15
1441,0,1,40,27
1441,1,1,40,27
1441,2,1,40,27
1441,3,4,40,27
1441,4,1,40,27
1441,5,1,38,25
1441,6,1,38,25
1441,7,1,38,25
1441,8,4,28,18
1441,9,8,26,17
1441,10,12,25,16
1441,11,8,25,16
1441,12,4,33,22
1441,13,6,18,18
1441,14,2,18,18
1441,15,2,18,18
1441,16,4,18,18
1442,0,2,29,19
1442,1,2,29,19
1442,2,2,40,27
1442,3,1,40,27
1442,4,1,40,27
1442,5,2,28,18
1442,6,4,28,18
1442,7,6,28,18
1442,8,2,26,17
1442,9,4,26,17
1442,10,14,25,16
1442,11,4,24,16
1442,12,4,25,16
1442,13,2,35,23
1442,14,1,35,23
1442,15,2,35,23
1442,16,2,35,23
1442,17,4,18,18
1442,18,6,18,18
1442,19,8,18,18
1443,0,2,39,26
1443,1,4,39,26
1443,2,1,39,26
1443,3,2,39,26
1443,4,2,39,26
1443,5,1,39,26
1443,6,1,33,21
1443,7,1,33,21
1443,8,3,33,21
1443,9,2,33,21
1443,10,1,32,21
1443,11,1,32,21
1443,12,1,32,21
1443,13,1,38,25
1443,14,1,38,25
1443,15,1,38,25
1443,16,2,38,25
1443,17,4,24,16
1443,18,4,25,16
1443,19,2,18,18
1443,20,4,18,18
1443,21,2,18,18
1443,22,2,18,18
1443,23,2,18,18
1443,24,1,46,15
1443,25,1,46,15
1443,26,1,46,15
1443,27,1,40,26
1443,28,1,40,26
1443,29,1,40,26
1443,30,1,40,26
1443,31,1,40,26
1444,0,2,33,21
1444,1,2,33,21
1444,2,6,38,25
1444,3,2,38,25
1444,4,2,38,25
1444,5,2,38,25
1444,6,1,46,31
1444,7,2,30,21
1445,0,2,39,26
1445,1,3,39,26
1445,2,2,39,26
1445,3,4,39,26
1445,4,5,39,26
1445,5,6,39,26
1445,6,6,39,26
1445,7,6,39,26
1445,8,2,39,26
1445,9,3,39,26
1445,10,3,39,26
1445,11,4,39,26
1445,12,1,39,26
1445,13,4,39,26
1445,14,2,25,17
1445,15,2,25,17
1445,16,2,25,17
1445,17,6,25,16
1445,18,4,35,23
1445,19,2,35,23
1445,20,2,35,23
1445,21,6,35,23
1445,22,4,30,21
1446,0,4,39,26
1446,1,4,39,26
1446,2,2,39,26
1446,3,1,39,26
1446,4,1,39,26
1446,5,1,32,21
1446,6,1,32,21
1446,7,1,32,21
1446,8,1,32,21
1446,9,1,32,21
1446,10,1,29,23
1446,11,2,40,27
1446,12,6,26,17
1446,13,4,24,16
